Source,Target,Weight
SDCK01,SDC01,4.0
SDCK01,SDA-04,2.0
SDCK01,SDA-01,3.0
SDCK01,SDA-07,2.0
SDCK01,DC311,2.0
SDCK01,DC103,2.0
SDCK01,MDA-01,2.0
SDCK01,DC131,2.0
SDCK01,SDA-09,2.0
SDCK01,DC121,2.0
SDCK01,DC111,2.0
SDCK01,SDA-08,2.0
SDCK01,SDA-02,2.0
SDCK01,SDA10,2.0
SDCK01,SDC03Z,2.0
SDCK01,DC102,2.0
SDCK01,SDC04Z,2.0
SDCK01,DC321,2.0
SDCK01,SDC02,3.0
SDCK01,SDA-06,2.0
KZN-11,KZN-031,3.0
KZN-11,KZN-030,2.0
KZN-11,KZN-024,2.0
KZN-11,KZN-014,3.0
KZN-11,KZN-040,2.0
KZN-11,KZN-025,2.0
KZN-11,KZN-051,3.0
KZN-11,KZN-043,2.0
KZN-11,KZN-016,3.0
KZN-11,KZN-053,2.0
KZN-11,KZN-037,2.0
KZN-11,KZN-060,2.0
KZN-11,KZN-034,2.0
KZN-11,KZN-029,2.0
KZN-11,KZN-061,3.0
KZN-11,KZN-028,2.0
KZN-11,KZN-027,2.0
KZN-11,KZN-033,2.0
KZN-11,KZN-041,3.0
KZN-11,KZN-048,2.0
KZN-11,KZN-035,2.0
KZN-11,KZN-017,3.0
KZN-11,KZN-036,2.0
KZN-11,KZN-018,3.0
KZN-11,KZN-047,2.0
KZN-11,KZN-023,2.0
KZN-11,KZN-020,2.0
KZN-11,KZN-021,3.0
KZN-11,KZN-042,2.0
KZN-11,KZN-068,2.0
KZN-11,KZN-039,2.0
KZN-11,KZN-032,2.0
KZN-11,KZN-055,2.0
KZN-11,KZN-022,2.0
KZN-11,KZN-058,2.0
KZN-11,KZN-044,2.0
KZN-11,KZN-015,3.0
KZN-11,KZN-049,2.0
KZN-11,KZN-019,3.0
KZN-11,KZN-026,2.0
KZN-11,KZN-052,2.0
KZN-11,KZN-065,2.0
KZN-11,KZN-054,2.0
KZN-11,KZN-038,2.0
KZN-57,KZN-031,2.0
KZN-57,KZN-030,2.0
KZN-57,KZN-024,2.0
KZN-57,KZN-014,2.0
KZN-57,KZN-040,2.0
KZN-57,KZN-025,2.0
KZN-57,KZN-051,3.0
KZN-57,KZN-043,2.0
KZN-57,KZN-016,2.0
KZN-57,KZN-053,3.0
KZN-57,KZN-037,3.0
KZN-57,KZN-060,2.0
KZN-57,KZN-034,2.0
KZN-57,KZN-029,2.0
KZN-57,KZN-061,2.0
KZN-57,KZN-028,2.0
KZN-57,KZN-027,3.0
KZN-57,KZN-033,2.0
KZN-57,KZN-041,2.0
KZN-57,KZN-048,2.0
KZN-57,KZN-035,2.0
KZN-57,KZN-017,3.0
KZN-57,KZN-036,2.0
KZN-57,KZN-018,2.0
KZN-57,KZN-047,3.0
KZN-57,KZN-023,2.0
KZN-57,KZN-020,2.0
KZN-57,KZN-021,2.0
KZN-57,KZN-042,2.0
KZN-57,KZN-068,2.0
KZN-57,KZN-039,2.0
KZN-57,KZN-032,2.0
KZN-57,KZN-055,3.0
KZN-57,KZN-022,2.0
KZN-57,KZN-058,3.0
KZN-57,KZN-044,2.0
KZN-57,KZN-015,2.0
KZN-57,KZN-049,2.0
KZN-57,KZN-019,2.0
KZN-57,KZN-026,2.0
KZN-57,KZN-052,3.0
KZN-57,KZN-065,2.0
KZN-57,KZN-054,3.0
KZN-57,KZN-038,2.0
206/08-A15,206-08-A21,2.0
206/08-A15,206-08-A20,2.0
206/08-A15,206-08-A14,3.0
206/08-A15,206-08-A19,3.0
206/08-A15,206-08-A13,3.0
206/08-A15,206-08-A04,2.0
206/08-A15,206-08-A05,3.0
206/08-A15,206-08-A15,4.0
206/08-A15,206-08-A09,2.0
206/08-A15,206-08-A07,2.0
206/08-A15,206-08-A12,3.0
206/08-A15,206-08-A17,3.0
206/08-A15,206-08-A16,3.0
206/08-A15,206-08-A10,3.0
206/08-A15,206-08-A02,2.0
206/08-A15,206-08-A18,3.0
204/20-W9 (WW09),204-20-W8 (WW08),2.0
204/20-W9 (WW09),204-20-W6 (WW04),2.0
204/20-W9 (WW09),204-20-W3 (WW06),2.0
204/20-W9 (WW09),204-20-W9 (WW09),4.0
204/20-W9 (WW09),204-20-W7 (WW05),2.0
STJ-1,SDC01,2.0
STJ-1,SDA-01,2.0
MA-WB,MDA-10,2.0
MA-WB,MDA-04,2.0
MA-WB,MDA-07,2.0
MA-WB,MDA-02,2.0
MA-WB,MDA-08,2.0
MA-WB,MDA-05,2.0
MA-WB,MDA-01,2.0
MA-WB,MDA-06,2.0
204/20-C12x (CP04),204-20-C12x (CP04),4.0
MA-04,MDA-10,2.0
MA-04,MDA-04,4.0
MA-04,MDA-07,3.0
MA-04,SDA-04,3.0
MA-04,SDA-01,2.0
MA-04,SDA-07,2.0
MA-04,MDA-02,3.0
MA-04,MDA-08,3.0
MA-04,MDA-05,3.0
MA-04,MDA-01,3.0
MA-04,SDA-09,2.0
MA-04,SDA-08,2.0
MA-04,MDA-06,3.0
MA-04,SDA-02,2.0
MA-04,SDA-06,2.0
KZN-45,KZN-031,2.0
KZN-45,KZN-030,2.0
KZN-45,KZN-024,2.0
KZN-45,KZN-014,2.0
KZN-45,KZN-040,3.0
KZN-45,KZN-025,3.0
KZN-45,KZN-051,3.0
KZN-45,KZN-043,3.0
KZN-45,KZN-016,2.0
KZN-45,KZN-053,3.0
KZN-45,KZN-037,2.0
KZN-45,KZN-060,2.0
KZN-45,KZN-034,2.0
KZN-45,KZN-029,2.0
KZN-45,KZN-061,2.0
KZN-45,KZN-028,2.0
KZN-45,KZN-027,2.0
KZN-45,KZN-033,2.0
KZN-45,KZN-041,3.0
KZN-45,KZN-048,3.0
KZN-45,KZN-035,3.0
KZN-45,KZN-017,2.0
KZN-45,KZN-036,2.0
KZN-45,KZN-018,2.0
KZN-45,KZN-047,3.0
KZN-45,KZN-023,2.0
KZN-45,KZN-020,2.0
KZN-45,KZN-021,2.0
KZN-45,KZN-042,3.0
KZN-45,KZN-068,2.0
KZN-45,KZN-039,2.0
KZN-45,KZN-032,2.0
KZN-45,KZN-055,3.0
KZN-45,KZN-022,2.0
KZN-45,KZN-058,3.0
KZN-45,KZN-044,3.0
KZN-45,KZN-015,3.0
KZN-45,KZN-049,3.0
KZN-45,KZN-019,2.0
KZN-45,KZN-026,2.0
KZN-45,KZN-052,3.0
KZN-45,KZN-065,3.0
KZN-45,KZN-054,3.0
KZN-45,KZN-038,2.0
KZN-67,KZN-031,2.0
KZN-67,KZN-030,2.0
KZN-67,KZN-024,2.0
KZN-67,KZN-014,2.0
KZN-67,KZN-040,2.0
KZN-67,KZN-025,2.0
KZN-67,KZN-051,2.0
KZN-67,KZN-043,2.0
KZN-67,KZN-016,2.0
KZN-67,KZN-053,2.0
KZN-67,KZN-037,3.0
KZN-67,KZN-060,3.0
KZN-67,KZN-034,2.0
KZN-67,KZN-029,2.0
KZN-67,KZN-061,3.0
KZN-67,KZN-028,2.0
KZN-67,KZN-027,3.0
KZN-67,KZN-033,2.0
KZN-67,KZN-041,2.0
KZN-67,KZN-048,2.0
KZN-67,KZN-035,2.0
KZN-67,KZN-017,3.0
KZN-67,KZN-036,2.0
KZN-67,KZN-018,2.0
KZN-67,KZN-047,3.0
KZN-67,KZN-023,2.0
KZN-67,KZN-020,2.0
KZN-67,KZN-021,2.0
KZN-67,KZN-042,2.0
KZN-67,KZN-068,3.0
KZN-67,KZN-039,2.0
KZN-67,KZN-032,2.0
KZN-67,KZN-055,2.0
KZN-67,KZN-022,2.0
KZN-67,KZN-058,2.0
KZN-67,KZN-044,2.0
KZN-67,KZN-015,2.0
KZN-67,KZN-049,2.0
KZN-67,KZN-019,2.0
KZN-67,KZN-026,2.0
KZN-67,KZN-052,2.0
KZN-67,KZN-065,3.0
KZN-67,KZN-054,2.0
KZN-67,KZN-038,2.0
MAN-03,KZN-031,2.0
MAN-03,KZN-030,2.0
MAN-03,MDA-04,2.0
MAN-03,MDA-07,2.0
MAN-03,KZN-043,2.0
MAN-03,KZN-053,2.0
MAN-03,KZN-037,2.0
MAN-03,KZN-034,2.0
MAN-03,MDA-02,2.0
MAN-03,KZN-033,2.0
MAN-03,KZN-035,2.0
MAN-03,MDA-08,2.0
MAN-03,MDA-05,2.0
MAN-03,KZN-036,2.0
MAN-03,MDA-01,2.0
MAN-03,KZN-023,2.0
MAN-03,KZN-039,2.0
MAN-03,MDA-06,2.0
MAN-03,KZN-032,2.0
MAN-03,KZN-038,2.0
204/20-C22z (CW18),204-20-C22y (CW18),3.0
204/20-W19 (WW17),204-20-W12 (WW12),2.0
204/20-W19 (WW17),204-20-W15 (WW16),2.0
204/20-W19 (WW17),204-20-C19 (CW17),2.0
KA-10,MDA-10,3.0
KA-10,SDA10,2.0
822-03,822#10,2.0
822-03,822#11,2.0
822-03,822#15,2.0
822-03,822#7,2.0
822-03,822#12,2.0
822-03,822#5,2.0
822-03,822#3,3.0
822-03,822#9,2.0
822-03,822#13,3.0
822-03,822#4,2.0
822-03,822#8,2.0
DC324,DC314,4.0
DC324,DC142,2.0
DC324,DC134,3.0
DC324,DC322,4.0
DC324,DC112,2.0
DC324,DC113,2.0
DC324,DC311,3.0
DC324,DC103,2.0
DC324,DC131,2.0
DC324,DC122,3.0
DC324,DC121,3.0
DC324,DC111,2.0
DC324,DC323,4.0
DC324,DC312,3.0
DC324,DC114,3.0
DC324,DC102,2.0
DC324,DC123,3.0
DC324,DC321,4.0
DC324,DC143,2.0
DC324,DC317,3.0
DC324,SDC02,2.0
DC324,DC124,4.0
822-04,MDA-04,2.0
822-04,822#10,2.0
822-04,SDA-04,2.0
822-04,822#11,2.0
822-04,822#15,2.0
822-04,822#7,2.0
822-04,822#12,2.0
822-04,822#5,2.0
822-04,822#3,2.0
822-04,822#9,2.0
822-04,822#13,2.0
822-04,822#4,3.0
822-04,822#8,2.0
MAN-08,MDA-04,2.0
MAN-08,MDA-07,2.0
MAN-08,MDA-02,2.0
MAN-08,KZN-028,2.0
MAN-08,KZN-048,2.0
MAN-08,MDA-08,3.0
MAN-08,MDA-05,2.0
MAN-08,KZN-018,2.0
MAN-08,MDA-01,2.0
MAN-08,KZN-068,2.0
MAN-08,SDA-08,2.0
MAN-08,MDA-06,2.0
MAN-08,KZN-058,2.0
MAN-08,KZN-038,2.0
DC141,SDC01,2.0
DC141,DC314,3.0
DC141,DC142,4.0
DC141,DC134,3.0
DC141,DC322,2.0
DC141,DC112,3.0
DC141,DC113,3.0
DC141,DC311,3.0
DC141,DC103,3.0
DC141,DC131,4.0
DC141,DC122,3.0
DC141,DC121,4.0
DC141,DC111,4.0
DC141,DC323,2.0
DC141,DC312,2.0
DC141,DC114,3.0
DC141,DC102,3.0
DC141,DC123,3.0
DC141,SDC04Z,2.0
DC141,DC321,3.0
DC141,DC143,4.0
DC141,DC317,2.0
DC141,DC124,3.0
204/20-L1 (LP03),204-20-L1 (LP03),4.0
SER-02,SDA-04,2.0
SER-02,SDA-01,2.0
SER-02,SDA-07,2.0
SER-02,MDA-02,2.0
SER-02,SDA-09,2.0
SER-02,SDA-08,2.0
SER-02,SDA-02,3.0
SER-02,SDC02,2.0
SER-02,SDA-06,2.0
204/20-W12 (WW12),204-20-W12 (WW12),4.0
204/20-W12 (WW12),204-20-W15 (WW16),2.0
SDX-05,MDA-04,2.0
SDX-05,MDA-07,2.0
SDX-05,SDC01,2.0
SDX-05,SDA-05X,3.0
SDX-05,SDA-04,3.0
SDX-05,SDA-01,3.0
SDX-05,SDA-07,3.0
SDX-05,SDA-03X,2.0
SDX-05,MDA-02,2.0
SDX-05,MDA-08,2.0
SDX-05,MDA-05,3.0
SDX-05,MDA-01,2.0
SDX-05,SDA-09,3.0
SDX-05,SDA-08,3.0
SDX-05,MDA-06,2.0
SDX-05,SDA-02,3.0
SDX-05,SDA10,2.0
SDX-05,SDC02,2.0
SDX-05,SDA-06,3.0
822-06,822#10,2.0
822-06,822#11,2.0
822-06,822#15,2.0
822-06,822#7,2.0
822-06,822#12,2.0
822-06,822#5,2.0
822-06,822#3,2.0
822-06,822#9,2.0
822-06,822#13,2.0
822-06,822#4,2.0
822-06,822#8,2.0
822-06,MDA-06,2.0
822-06,SDA-06,2.0
IA-02,MDA-04,2.0
IA-02,MDA-07,2.0
IA-02,SDA-04,2.0
IA-02,SDA-01,2.0
IA-02,SDA-07,2.0
IA-02,MDA-02,3.0
IA-02,MDA-08,2.0
IA-02,MDA-05,2.0
IA-02,MDA-01,2.0
IA-02,SDA-09,2.0
IA-02,SDA-08,2.0
IA-02,MDA-06,2.0
IA-02,SDA-02,3.0
IA-02,DC102,2.0
IA-02,SDC02,2.0
IA-02,SDA-06,2.0
MA-07,MDA-10,2.0
MA-07,MDA-04,3.0
MA-07,MDA-07,4.0
MA-07,SDA-04,2.0
MA-07,SDA-01,2.0
MA-07,SDA-07,3.0
MA-07,MDA-02,3.0
MA-07,MDA-08,3.0
MA-07,MDA-05,3.0
MA-07,MDA-01,3.0
MA-07,SDA-09,2.0
MA-07,SDA-08,2.0
MA-07,MDA-06,3.0
MA-07,SDA-02,2.0
MA-07,SDA-06,2.0
MA-15,MDA-10,3.0
MA-15,MDA-04,2.0
MA-15,MDA-07,2.0
MA-15,MDA-02,2.0
MA-15,MDA-08,2.0
MA-15,MDA-05,3.0
MA-15,MDA-01,2.0
MA-15,MDA-06,2.0
204/20-C20z (CP21),204-20-C20z (CP21),4.0
MB-12,MDA-10,2.0
MB-12,MDA-02,2.0
MB-12,DC112,2.0
MB-12,DC312,2.0
SAV-06,SDA-04,2.0
SAV-06,SDA-01,2.0
SAV-06,SDA-07,2.0
SAV-06,SDA-09,2.0
SAV-06,SDA-08,2.0
SAV-06,MDA-06,2.0
SAV-06,SDA-02,2.0
SAV-06,SDA-06,3.0
AA-07,MDA-04,2.0
AA-07,MDA-07,3.0
AA-07,SDA-04,2.0
AA-07,SDA-01,2.0
AA-07,SDA-07,3.0
AA-07,MDA-02,2.0
AA-07,MDA-08,2.0
AA-07,MDA-05,2.0
AA-07,MDA-01,2.0
AA-07,SDA-09,2.0
AA-07,SDA-08,2.0
AA-07,MDA-06,2.0
AA-07,SDA-02,2.0
AA-07,SDA-06,2.0
KZN-38,KZN-031,3.0
KZN-38,KZN-030,3.0
KZN-38,KZN-024,2.0
KZN-38,KZN-014,2.0
KZN-38,KZN-040,2.0
KZN-38,KZN-025,2.0
KZN-38,KZN-051,2.0
KZN-38,KZN-043,2.0
KZN-38,KZN-016,2.0
KZN-38,KZN-053,2.0
KZN-38,KZN-037,3.0
KZN-38,KZN-060,2.0
KZN-38,KZN-034,3.0
KZN-38,KZN-029,2.0
KZN-38,KZN-061,2.0
KZN-38,KZN-028,3.0
KZN-38,KZN-027,2.0
KZN-38,KZN-033,3.0
KZN-38,KZN-041,2.0
KZN-38,KZN-048,3.0
KZN-38,KZN-035,3.0
KZN-38,KZN-017,2.0
KZN-38,KZN-036,3.0
KZN-38,KZN-018,3.0
KZN-38,KZN-047,2.0
KZN-38,KZN-023,2.0
KZN-38,KZN-020,2.0
KZN-38,KZN-021,2.0
KZN-38,KZN-042,2.0
KZN-38,KZN-068,3.0
KZN-38,KZN-039,3.0
KZN-38,KZN-032,3.0
KZN-38,KZN-055,2.0
KZN-38,KZN-022,2.0
KZN-38,KZN-058,3.0
KZN-38,KZN-044,2.0
KZN-38,KZN-015,2.0
KZN-38,KZN-049,2.0
KZN-38,KZN-019,2.0
KZN-38,KZN-026,2.0
KZN-38,KZN-052,2.0
KZN-38,KZN-065,2.0
KZN-38,KZN-054,2.0
KZN-38,KZN-038,4.0
MA-WA,MDA-10,2.0
MA-WA,MDA-04,2.0
MA-WA,MDA-07,2.0
MA-WA,MDA-02,2.0
MA-WA,MDA-08,2.0
MA-WA,MDA-05,2.0
MA-WA,MDA-01,2.0
MA-WA,MDA-06,2.0
DC314,SDC01,2.0
DC314,DC314,5.0
DC314,DC142,3.0
DC314,DC134,3.0
DC314,DC322,3.0
DC314,DC112,3.0
DC314,DC113,3.0
DC314,DC311,4.0
DC314,DC103,2.0
DC314,DC131,3.0
DC314,DC122,2.0
DC314,DC121,2.0
DC314,DC111,3.0
DC314,DC323,3.0
DC314,DC312,4.0
DC314,DC114,4.0
DC314,DC102,2.0
DC314,DC123,2.0
DC314,DC321,3.0
DC314,DC143,3.0
DC314,DC317,4.0
DC314,DC124,3.0
KZN-9,KZN-031,2.0
KZN-9,KZN-030,2.0
KZN-9,KZN-024,2.0
KZN-9,KZN-014,2.0
KZN-9,KZN-040,2.0
KZN-9,KZN-025,2.0
KZN-9,KZN-051,2.0
KZN-9,KZN-043,2.0
KZN-9,KZN-016,2.0
KZN-9,KZN-053,2.0
KZN-9,KZN-037,2.0
KZN-9,KZN-060,2.0
KZN-9,KZN-034,2.0
KZN-9,KZN-029,3.0
KZN-9,KZN-061,2.0
KZN-9,KZN-028,2.0
KZN-9,KZN-027,2.0
KZN-9,KZN-033,2.0
KZN-9,KZN-041,2.0
KZN-9,KZN-048,2.0
KZN-9,KZN-035,2.0
KZN-9,KZN-017,2.0
KZN-9,KZN-036,2.0
KZN-9,KZN-018,2.0
KZN-9,KZN-047,2.0
KZN-9,KZN-023,2.0
KZN-9,KZN-020,2.0
KZN-9,KZN-021,2.0
KZN-9,KZN-042,2.0
KZN-9,KZN-068,2.0
KZN-9,KZN-039,3.0
KZN-9,KZN-032,2.0
KZN-9,KZN-055,2.0
KZN-9,KZN-022,2.0
KZN-9,KZN-058,2.0
KZN-9,KZN-044,2.0
KZN-9,KZN-015,2.0
KZN-9,KZN-049,3.0
KZN-9,KZN-019,3.0
KZN-9,KZN-026,2.0
KZN-9,KZN-052,2.0
KZN-9,KZN-065,2.0
KZN-9,KZN-054,2.0
KZN-9,KZN-038,2.0
SA-WA,SDA-04,2.0
SA-WA,SDA-01,2.0
SA-WA,SDA-07,2.0
SA-WA,SDA-09,2.0
SA-WA,SDA-08,2.0
SA-WA,SDA-02,2.0
SA-WA,SDA-06,2.0
204/20-C13 (CP07),204-20-C13 (CP07),4.0
204/20-C13 (CP07),204-20-C10 (CP06),2.0
204/20-C13 (CP07),204-20-C1 (CP01),2.0
204/20-C13 (CP07),204-20-C3 (CP03),2.0
204/20-C13 (CP07),204-20-C11 (CP08),2.0
204/20-C3 (CP03),204-20-C13 (CP07),2.0
204/20-C3 (CP03),204-20-C7 (CP09),2.0
204/20-C3 (CP03),204-20-C1 (CP01),2.0
204/20-C3 (CP03),204-20-C23 (CP23),2.0
204/20-C3 (CP03),204-20-C6 (CP02),2.0
204/20-C3 (CP03),204-20-C3 (CP03),4.0
204/20-C3 (CP03),204-20-C5 (CP05),2.0
IA-03,MDA-04,2.0
IA-03,MDA-07,2.0
IA-03,SDA-04,2.0
IA-03,SDA-01,2.0
IA-03,SDA-07,2.0
IA-03,SDA-03X,2.0
IA-03,MDA-02,2.0
IA-03,MDA-08,2.0
IA-03,MDA-05,2.0
IA-03,DC103,2.0
IA-03,MDA-01,2.0
IA-03,SDA-09,2.0
IA-03,SDA-08,2.0
IA-03,MDA-06,2.0
IA-03,SDA-02,2.0
IA-03,SDA-06,2.0
KA-15,MDA-10,2.0
KA-15,MDA-05,2.0
KA-15,KZN-015,2.0
SDX-7A,SDA-04,2.0
SDX-7A,SDA-01,2.0
SDX-7A,SDA-07,2.0
SDX-7A,SDA-09,2.0
SDX-7A,SDA-08,2.0
SDX-7A,SDA-02,2.0
SDX-7A,SDA-06,2.0
SA-PA,SDA-04,2.0
SA-PA,SDA-01,2.0
SA-PA,SDA-07,2.0
SA-PA,SDA-09,2.0
SA-PA,SDA-08,2.0
SA-PA,SDA-02,2.0
SA-PA,SDA-06,2.0
SER-05,SDA-05X,2.0
SER-05,SDA-04,2.0
SER-05,SDA-01,2.0
SER-05,SDA-07,2.0
SER-05,MDA-05,2.0
SER-05,SDA-09,2.0
SER-05,SDA-08,2.0
SER-05,SDA-02,2.0
SER-05,SDA-06,2.0
KZN-21,KZN-031,3.0
KZN-21,KZN-030,2.0
KZN-21,KZN-024,3.0
KZN-21,KZN-014,3.0
KZN-21,KZN-040,2.0
KZN-21,KZN-025,3.0
KZN-21,KZN-051,3.0
KZN-21,KZN-043,2.0
KZN-21,KZN-016,3.0
KZN-21,KZN-053,2.0
KZN-21,KZN-037,2.0
KZN-21,KZN-060,2.0
KZN-21,KZN-034,2.0
KZN-21,KZN-029,3.0
KZN-21,KZN-061,3.0
KZN-21,KZN-028,3.0
KZN-21,KZN-027,3.0
KZN-21,KZN-033,2.0
KZN-21,KZN-041,3.0
KZN-21,KZN-048,2.0
KZN-21,KZN-035,2.0
KZN-21,KZN-017,3.0
KZN-21,KZN-036,2.0
KZN-21,KZN-018,3.0
KZN-21,KZN-047,2.0
KZN-21,KZN-023,3.0
KZN-21,KZN-020,3.0
KZN-21,KZN-021,4.0
KZN-21,KZN-042,2.0
KZN-21,KZN-068,2.0
KZN-21,KZN-039,2.0
KZN-21,KZN-032,2.0
KZN-21,KZN-055,2.0
KZN-21,KZN-022,3.0
KZN-21,KZN-058,2.0
KZN-21,KZN-044,2.0
KZN-21,KZN-015,3.0
KZN-21,KZN-049,2.0
KZN-21,KZN-019,3.0
KZN-21,KZN-026,3.0
KZN-21,KZN-052,2.0
KZN-21,KZN-065,2.0
KZN-21,KZN-054,2.0
KZN-21,KZN-038,2.0
SER-04,MDA-04,2.0
SER-04,SDA-04,3.0
SER-04,SDA-01,2.0
SER-04,SDA-07,2.0
SER-04,SDA-09,2.0
SER-04,SDA-08,2.0
SER-04,SDA-02,2.0
SER-04,SDA-06,2.0
CA-03,MDA-04,2.0
CA-03,MDA-07,2.0
CA-03,SDA-04,2.0
CA-03,SDA-01,2.0
CA-03,SDA-07,2.0
CA-03,SDA-03X,2.0
CA-03,MDA-02,2.0
CA-03,MDA-08,2.0
CA-03,MDA-05,2.0
CA-03,DC103,2.0
CA-03,MDA-01,2.0
CA-03,SDA-09,2.0
CA-03,SDA-08,2.0
CA-03,MDA-06,2.0
CA-03,SDA-02,2.0
CA-03,SDA-06,2.0
777-08,777#3,2.0
777-08,777#6,2.0
777-08,MDA-08,2.0
777-08,777#9,2.0
777-08,SDA-08,2.0
777-08,777#4,2.0
777-08,777#5,2.0
206/08-A07,206-08-A21,2.0
206/08-A07,206-08-A20,2.0
206/08-A07,206-08-A08z,2.0
206/08-A07,206-08-A14,2.0
206/08-A07,206-08-A19,2.0
206/08-A07,206-08-A13,2.0
206/08-A07,206-08-A06x,2.0
206/08-A07,206-08-A04,3.0
206/08-A07,206-08-A05,3.0
206/08-A07,206-08-A15,2.0
206/08-A07,206-08-A09,3.0
206/08-A07,206-08-A07,4.0
206/08-A07,206-08-A12,2.0
206/08-A07,206-08-A17,3.0
206/08-A07,206-08-A03z,2.0
206/08-A07,206-08-A16,2.0
206/08-A07,206-08-A10,2.0
206/08-A07,206-08-A02,3.0
206/08-A07,206-08-A18,2.0
KA-09,MDA-04,2.0
KA-09,MDA-07,2.0
KA-09,SDA-04,2.0
KA-09,SDA-01,2.0
KA-09,SDA-07,2.0
KA-09,KZN-029,2.0
KA-09,MDA-02,2.0
KA-09,MDA-08,2.0
KA-09,MDA-05,2.0
KA-09,MDA-01,2.0
KA-09,SDA-09,3.0
KA-09,KZN-039,2.0
KA-09,SDA-08,2.0
KA-09,MDA-06,2.0
KA-09,SDA-02,2.0
KA-09,KZN-049,2.0
KA-09,KZN-019,2.0
KA-09,SDA-06,2.0
EA-02,MDA-04,2.0
EA-02,MDA-07,2.0
EA-02,SDA-04,2.0
EA-02,SDA-01,2.0
EA-02,SDA-07,2.0
EA-02,MDA-02,3.0
EA-02,MDA-08,2.0
EA-02,MDA-05,2.0
EA-02,MDA-01,2.0
EA-02,SDA-09,2.0
EA-02,SDA-08,2.0
EA-02,MDA-06,2.0
EA-02,SDA-02,3.0
EA-02,DC102,2.0
EA-02,SDC02,2.0
EA-02,SDA-06,2.0
SDA-04,MDA-10,2.0
SDA-04,MDA-04,4.0
SDA-04,MDA-07,3.0
SDA-04,SDC01,2.0
SDA-04,SDA-05X,3.0
SDA-04,SDA-04,5.0
SDA-04,SDA-01,4.0
SDA-04,SDA-07,4.0
SDA-04,SDA-03X,3.0
SDA-04,MDA-02,3.0
SDA-04,MDA-08,3.0
SDA-04,MDA-05,3.0
SDA-04,MDA-01,3.0
SDA-04,SDA-09,4.0
SDA-04,SDA-08,4.0
SDA-04,MDA-06,3.0
SDA-04,SDA-02,4.0
SDA-04,SDA10,3.0
SDA-04,SDC04Z,2.0
SDA-04,SDC02,2.0
SDA-04,SDA-06,4.0
204/20-W17 (WW19),204-20-W17x (WW19),3.0
204/20-W17 (WW19),204-20-W12 (WW12),2.0
204/20-W17 (WW19),204-20-W15 (WW16),2.0
AA-14,MDA-10,2.0
AA-14,MDA-04,2.0
AA-14,DC314,2.0
AA-14,SDA-04,2.0
AA-14,DC114,2.0
204/20-W1z (WP03),204-20-W1z (WP03),4.0
204/20-W1z (WP03),204-20-W10z (WP13),2.0
MA-12,MDA-10,3.0
MA-12,MDA-04,2.0
MA-12,MDA-07,2.0
MA-12,MDA-02,3.0
MA-12,DC112,2.0
MA-12,MDA-08,2.0
MA-12,MDA-05,2.0
MA-12,MDA-01,2.0
MA-12,DC312,2.0
MA-12,MDA-06,2.0
MA-12,SDA-02,2.0
KZN-13,KZN-031,3.0
KZN-13,KZN-030,3.0
KZN-13,KZN-024,2.0
KZN-13,KZN-014,3.0
KZN-13,KZN-040,2.0
KZN-13,KZN-025,2.0
KZN-13,KZN-051,2.0
KZN-13,KZN-043,3.0
KZN-13,KZN-016,3.0
KZN-13,KZN-053,3.0
KZN-13,KZN-037,3.0
KZN-13,KZN-060,2.0
KZN-13,KZN-034,3.0
KZN-13,KZN-029,2.0
KZN-13,KZN-061,2.0
KZN-13,KZN-028,2.0
KZN-13,KZN-027,2.0
KZN-13,KZN-033,3.0
KZN-13,KZN-041,2.0
KZN-13,KZN-048,2.0
KZN-13,KZN-035,3.0
KZN-13,KZN-017,3.0
KZN-13,KZN-036,3.0
KZN-13,KZN-018,3.0
KZN-13,KZN-047,2.0
KZN-13,KZN-023,3.0
KZN-13,KZN-020,2.0
KZN-13,KZN-021,2.0
KZN-13,KZN-042,2.0
KZN-13,KZN-068,2.0
KZN-13,KZN-039,3.0
KZN-13,KZN-032,3.0
KZN-13,KZN-055,2.0
KZN-13,KZN-022,2.0
KZN-13,KZN-058,2.0
KZN-13,KZN-044,2.0
KZN-13,KZN-015,3.0
KZN-13,KZN-049,2.0
KZN-13,KZN-019,3.0
KZN-13,KZN-026,2.0
KZN-13,KZN-052,2.0
KZN-13,KZN-065,2.0
KZN-13,KZN-054,2.0
KZN-13,KZN-038,3.0
206/08-A12,206-08-A21,2.0
206/08-A12,206-08-A20,2.0
206/08-A12,206-08-A14,3.0
206/08-A12,206-08-A19,3.0
206/08-A12,206-08-A13,3.0
206/08-A12,206-08-A04,2.0
206/08-A12,206-08-A05,2.0
206/08-A12,206-08-A15,3.0
206/08-A12,206-08-A09,2.0
206/08-A12,206-08-A07,2.0
206/08-A12,206-08-A12,4.0
206/08-A12,206-08-A17,3.0
206/08-A12,206-08-A16,3.0
206/08-A12,206-08-A10,3.0
206/08-A12,206-08-A02,3.0
206/08-A12,206-08-A18,3.0
822-01,822#10,2.0
822-01,SDA-01,2.0
822-01,822#11,3.0
822-01,822#15,2.0
822-01,822#7,2.0
822-01,822#12,2.0
822-01,MDA-01,2.0
822-01,822#5,2.0
822-01,822#3,2.0
822-01,822#9,2.0
822-01,822#13,2.0
822-01,822#4,2.0
822-01,822#8,2.0
204/20a-F2y (FP02),204-20a-F2y (FP02),4.0
204/20-C23 (CP23),204-20-C23 (CP23),4.0
