Source,Target,weight,distance
KZN-027,KZN-55,0,3
KZN-027,KZN-56,0,3
KZN-027,KZN-57,1,2
KZN-027,KZN-58,0,3
KZN-027,KZN-59,0,3
KZN-027,KZN-60,0,3
KZN-027,KZN-61,0,3
KZN-027,KZN-62,1,2
KZN-027,KZN-63,0,3
KZN-027,KZN-64,0,3
KZN-027,KZN-65,0,3
KZN-027,KZN-66,0,3
KZN-027,KZN-67,1,2
KZN-027,KZN-68,0,3
KZN-027,KZN-69,0,3
KZN-027,KZN-70,0,3
KZN-027,KZN-D1,0,3
KZN-027,KZN-D2,1,2
KZN-027,KZN-D3,0,3
KZN-027,KZN-D4,0,3
KZN-027,KZN-071,1,2
KZN-027,KZN-072,1,2
KZN-027,KZN-073,1,2
KZN-027,KZN-074,1,2
KZN-027,KZN-075,1,2
KZN-027,KZN-076,1,2
KZN-027,KZN-077,2,1
KZN-027,KZN-078,1,2
KZN-027,KZN-079,1,2
KZN-027,KZN-080,1,2
KZN-027,KZN-081,1,2
KZN-027,KZN-082,1,2
KZN-027,KZN-083,1,2
KZN-027,KZN-084,1,2
KZN-027,CAN-02,0,3
KZN-027,JUN-02,0,3
KZN-027,KA-02,0,3
KZN-027,KA-07,0,3
KZN-027,MAN-02,0,3
KZN-027,MAN-07,0,3
KZN-028,KZN-4,0,3
KZN-028,KZN-5,0,3
KZN-028,KZN-6,0,3
KZN-028,KZN-7,0,3
KZN-028,KZN-8,1,2
KZN-028,KZN-9,0,3
KZN-028,KZN-10,0,3
KZN-028,KZN-11,0,3
KZN-028,KZN-12,1,2
KZN-028,KZN-13,0,3
KZN-028,KZN-14,0,3
KZN-028,KZN-15,0,3
KZN-028,KZN-16,0,3
KZN-028,KZN-17,0,3
KZN-028,KZN-18,1,2
KZN-028,KZN-19,0,3
KZN-028,KZN-20,1,2
KZN-028,KZN-21,1,2
KZN-028,KZN-22,1,2
KZN-028,KZN-23,1,2
KZN-028,KZN-24,1,2
KZN-028,KZN-25,1,2
KZN-028,KZN-26,1,2
KZN-028,KZN-27,1,2
KZN-028,KZN-28,2,1
KZN-028,KZN-29,1,2
KZN-028,KZN-30,0,3
KZN-028,KZN-31,0,3
KZN-028,KZN-32,1,2
KZN-028,KZN-35,0,3
KZN-028,KZN-34,0,3
KZN-028,KZN-33,0,3
KZN-028,KZN-36,0,3
KZN-028,KZN-37,0,3
KZN-028,KZN-38,1,2
KZN-028,KZN-39,0,3
KZN-028,KZN-40,0,3
KZN-028,KZN-41,0,3
KZN-028,KZN-42,1,2
KZN-028,KZN-43,0,3
KZN-028,KZN-44,0,3
KZN-028,KZN-45,0,3
KZN-028,KZN-46,0,3
KZN-028,KZN-47,0,3
KZN-028,KZN-48,1,2
KZN-028,KZN-49,0,3
KZN-028,KZN-50,0,3
KZN-028,KZN-51,0,3
KZN-028,KZN-52,1,2
KZN-028,KZN-53,0,3
KZN-028,KZN-54,0,3
KZN-028,KZN-55,0,3
KZN-028,KZN-56,0,3
KZN-028,KZN-57,0,3
KZN-028,KZN-58,1,2
KZN-028,KZN-59,0,3
KZN-028,KZN-60,0,3
KZN-028,KZN-61,0,3
KZN-028,KZN-62,1,2
KZN-028,KZN-63,0,3
KZN-028,KZN-64,0,3
KZN-028,KZN-65,0,3
KZN-028,KZN-66,0,3
KZN-028,KZN-67,0,3
KZN-028,KZN-68,1,2
KZN-028,KZN-69,0,3
KZN-028,KZN-70,0,3
KZN-028,KZN-D1,0,3
KZN-028,KZN-D2,1,2
KZN-028,KZN-D3,0,3
KZN-028,KZN-D4,0,3
KZN-028,KZN-071,1,2
KZN-028,KZN-072,1,2
KZN-028,KZN-073,1,2
KZN-028,KZN-074,1,2
KZN-028,KZN-075,1,2
KZN-028,KZN-076,1,2
KZN-028,KZN-077,1,2
KZN-028,KZN-078,2,1
KZN-028,KZN-079,1,2
KZN-028,KZN-080,1,2
KZN-028,KZN-081,1,2
KZN-028,KZN-082,1,2
KZN-028,KZN-083,1,2
KZN-028,KZN-084,1,2
KZN-028,CAN-02,0,3
KZN-028,JUN-02,0,3
KZN-028,KA-02,0,3
KZN-028,KA-08,0,3
KZN-028,MAN-02,0,3
KZN-028,MAN-08,0,3
KZN-029,KZN-4,0,3
KZN-029,KZN-5,0,3
KZN-029,KZN-6,0,3
KZN-029,KZN-7,0,3
KZN-029,KZN-8,0,3
KZN-029,KZN-9,1,2
KZN-029,KZN-10,0,3
KZN-029,KZN-11,0,3
KZN-029,KZN-12,1,2
KZN-029,KZN-13,0,3
KZN-029,KZN-14,0,3
KZN-029,KZN-15,0,3
KZN-029,KZN-16,0,3
KZN-029,KZN-17,0,3
KZN-029,KZN-18,0,3
KZN-029,KZN-19,1,2
KZN-029,KZN-20,1,2
KZN-029,KZN-21,1,2
KZN-029,KZN-22,1,2
KZN-029,KZN-23,1,2
KZN-029,KZN-24,1,2
KZN-029,KZN-25,1,2
KZN-029,KZN-26,1,2
KZN-029,KZN-27,1,2
KZN-029,KZN-28,1,2
KZN-029,KZN-29,2,1
KZN-029,KZN-30,0,3
KZN-029,KZN-31,0,3
KZN-029,KZN-32,1,2
KZN-029,KZN-35,0,3
KZN-029,KZN-34,0,3
KZN-029,KZN-33,0,3
KZN-029,KZN-36,0,3
KZN-029,KZN-37,0,3
KZN-029,KZN-38,0,3
KZN-029,KZN-39,1,2
KZN-029,KZN-40,0,3
KZN-029,KZN-41,0,3
KZN-029,KZN-42,1,2
KZN-029,KZN-43,0,3
KZN-029,KZN-44,0,3
KZN-029,KZN-45,0,3
KZN-029,KZN-46,0,3
KZN-029,KZN-47,0,3
KZN-029,KZN-48,0,3
KZN-029,KZN-49,1,2
KZN-029,KZN-50,0,3
KZN-029,KZN-51,0,3
KZN-029,KZN-52,1,2
KZN-029,KZN-53,0,3
KZN-029,KZN-54,0,3
KZN-029,KZN-55,0,3
KZN-029,KZN-56,0,3
KZN-029,KZN-57,0,3
KZN-029,KZN-58,0,3
KZN-029,KZN-59,1,2
KZN-029,KZN-60,0,3
KZN-029,KZN-61,0,3
KZN-029,KZN-62,1,2
KZN-029,KZN-63,0,3
KZN-029,KZN-64,0,3
KZN-029,KZN-65,0,3
KZN-029,KZN-66,0,3
KZN-029,KZN-67,0,3
KZN-029,KZN-68,0,3
KZN-029,KZN-69,1,2
KZN-029,KZN-70,0,3
KZN-029,KZN-D1,0,3
KZN-029,KZN-D2,1,2
KZN-029,KZN-D3,0,3
KZN-029,KZN-D4,0,3
KZN-029,KZN-071,1,2
KZN-029,KZN-072,1,2
KZN-029,KZN-073,1,2
KZN-029,KZN-074,1,2
KZN-029,KZN-075,1,2
KZN-029,KZN-076,1,2
KZN-029,KZN-077,1,2
KZN-029,KZN-078,1,2
KZN-029,KZN-079,2,1
KZN-029,KZN-080,1,2
KZN-029,KZN-081,1,2
KZN-029,KZN-082,1,2
KZN-029,KZN-083,1,2
KZN-029,KZN-084,1,2
KZN-029,CAN-02,0,3
KZN-029,JUN-02,0,3
KZN-029,KA-02,0,3
KZN-029,KA-09,0,3
KZN-029,MAN-02,0,3
KZN-029,MAN-09,0,3
KZN-030,KZN-4,0,3
KZN-030,KZN-5,0,3
KZN-030,KZN-6,0,3
KZN-030,KZN-7,0,3
KZN-030,KZN-8,0,3
KZN-030,KZN-9,0,3
KZN-030,KZN-10,1,2
KZN-030,KZN-11,0,3
KZN-030,KZN-12,0,3
KZN-030,KZN-13,1,2
KZN-030,KZN-14,0,3
KZN-030,KZN-15,0,3
KZN-030,KZN-16,0,3
KZN-030,KZN-17,0,3
KZN-030,KZN-18,0,3
KZN-030,KZN-19,0,3
KZN-030,KZN-20,1,2
KZN-030,KZN-21,0,3
KZN-030,KZN-22,0,3
KZN-030,KZN-23,1,2
KZN-030,KZN-24,0,3
KZN-030,KZN-25,0,3
KZN-030,KZN-26,0,3
KZN-030,KZN-27,0,3
KZN-030,KZN-28,0,3
KZN-030,KZN-29,0,3
KZN-030,KZN-30,2,1
KZN-030,KZN-31,1,2
KZN-030,KZN-32,1,2
KZN-030,KZN-35,1,2
KZN-030,KZN-34,1,2
KZN-030,KZN-33,1,2
KZN-030,KZN-36,1,2
KZN-030,KZN-37,1,2
KZN-030,KZN-38,1,2
KZN-030,KZN-39,1,2
KZN-030,KZN-40,1,2
KZN-030,KZN-41,0,3
KZN-030,KZN-42,0,3
KZN-030,KZN-43,1,2
KZN-030,KZN-44,0,3
KZN-030,KZN-45,0,3
KZN-030,KZN-46,0,3
KZN-030,KZN-47,0,3
KZN-030,KZN-48,0,3
KZN-030,KZN-49,0,3
KZN-030,KZN-50,1,2
KZN-030,KZN-51,0,3
KZN-030,KZN-52,0,3
KZN-030,KZN-53,1,2
KZN-030,KZN-54,0,3
KZN-030,KZN-55,0,3
KZN-030,KZN-56,0,3
KZN-030,KZN-57,0,3
KZN-030,KZN-58,0,3
KZN-030,KZN-59,0,3
KZN-030,KZN-60,1,2
KZN-030,KZN-61,0,3
KZN-030,KZN-62,0,3
KZN-030,KZN-63,1,2
KZN-030,KZN-64,0,3
KZN-030,KZN-65,0,3
KZN-030,KZN-66,0,3
KZN-030,KZN-67,0,3
KZN-030,KZN-68,0,3
KZN-030,KZN-69,0,3
KZN-030,KZN-70,1,2
KZN-030,KZN-D1,0,3
KZN-030,KZN-D2,0,3
KZN-030,KZN-D3,1,2
KZN-030,KZN-D4,0,3
KZN-030,KZN-071,1,2
KZN-030,KZN-072,1,2
KZN-030,KZN-073,1,2
KZN-030,KZN-074,1,2
KZN-030,KZN-075,1,2
KZN-030,KZN-076,1,2
KZN-030,KZN-077,1,2
KZN-030,KZN-078,1,2
KZN-030,KZN-079,1,2
KZN-030,KZN-080,2,1
KZN-030,KZN-081,1,2
KZN-030,KZN-082,1,2
KZN-030,KZN-083,1,2
KZN-030,KZN-084,1,2
KZN-030,CAN-03,0,3
KZN-030,JUN-03,0,3
KZN-030,KA-03,0,3
KZN-030,MAN-03,0,3
KZN-031,KZN-4,0,3
KZN-031,KZN-5,0,3
KZN-031,KZN-6,0,3
KZN-031,KZN-7,0,3
KZN-031,KZN-8,0,3
KZN-031,KZN-9,0,3
KZN-031,KZN-10,0,3
KZN-031,KZN-11,1,2
KZN-031,KZN-12,0,3
KZN-031,KZN-13,1,2
KZN-031,KZN-14,0,3
KZN-031,KZN-15,0,3
KZN-031,KZN-16,0,3
KZN-031,KZN-17,0,3
KZN-031,KZN-18,0,3
KZN-031,KZN-19,0,3
KZN-031,KZN-20,0,3
KZN-031,KZN-21,1,2
KZN-031,KZN-22,0,3
KZN-031,KZN-23,1,2
KZN-031,KZN-24,0,3
KZN-031,KZN-25,0,3
KZN-031,KZN-26,0,3
KZN-031,KZN-27,0,3
KZN-031,KZN-28,0,3
KZN-031,KZN-29,0,3
KZN-031,KZN-30,1,2
KZN-031,KZN-31,2,1
KZN-031,KZN-32,1,2
KZN-031,KZN-35,1,2
KZN-031,KZN-34,1,2
KZN-031,KZN-33,1,2
KZN-031,KZN-36,1,2
KZN-031,KZN-37,1,2
KZN-031,KZN-38,1,2
KZN-031,KZN-39,1,2
KZN-031,KZN-40,0,3
KZN-031,KZN-41,1,2
KZN-031,KZN-42,0,3
KZN-031,KZN-43,1,2
KZN-031,KZN-44,0,3
KZN-031,KZN-45,0,3
KZN-031,KZN-46,0,3
KZN-031,KZN-47,0,3
KZN-031,KZN-48,0,3
KZN-031,KZN-49,0,3
KZN-031,KZN-50,0,3
KZN-031,KZN-51,1,2
KZN-031,KZN-52,0,3
KZN-031,KZN-53,1,2
KZN-031,KZN-54,0,3
KZN-031,KZN-55,0,3
KZN-031,KZN-56,0,3
KZN-031,KZN-57,0,3
KZN-031,KZN-58,0,3
KZN-031,KZN-59,0,3
KZN-031,KZN-60,0,3
KZN-031,KZN-61,1,2
KZN-031,KZN-62,0,3
KZN-031,KZN-63,1,2
KZN-031,KZN-64,0,3
KZN-031,KZN-65,0,3
KZN-031,KZN-66,0,3
KZN-031,KZN-67,0,3
KZN-031,KZN-68,0,3
KZN-031,KZN-69,0,3
KZN-031,KZN-70,0,3
KZN-031,KZN-D1,1,2
KZN-031,KZN-D2,0,3
KZN-031,KZN-D3,1,2
KZN-031,KZN-D4,0,3
KZN-031,KZN-071,2,1
KZN-031,KZN-072,1,2
KZN-031,KZN-073,1,2
KZN-031,KZN-074,1,2
KZN-031,KZN-075,1,2
KZN-031,KZN-076,1,2
KZN-031,KZN-077,1,2
KZN-031,KZN-078,1,2
KZN-031,KZN-079,1,2
KZN-031,KZN-080,1,2
KZN-031,KZN-081,2,1
KZN-031,KZN-082,1,2
KZN-031,KZN-083,1,2
KZN-031,KZN-084,1,2
KZN-031,TZN-1,0,3
KZN-031,CAN-01,0,3
KZN-031,CAN-03,0,3
KZN-031,JUN-01,0,3
KZN-031,JUN-03,0,3
KZN-031,KA-01,0,3
KZN-031,KA-03,0,3
KZN-031,MAN-01,0,3
KZN-031,MAN-03,0,3
KZN-032,KZN-4,0,3
KZN-032,KZN-5,0,3
KZN-032,KZN-6,0,3
KZN-032,KZN-7,0,3
KZN-032,KZN-8,0,3
KZN-032,KZN-9,0,3
KZN-032,KZN-10,0,3
KZN-032,KZN-11,0,3
KZN-032,KZN-12,1,2
KZN-032,KZN-13,1,2
KZN-032,KZN-14,0,3
KZN-032,KZN-15,0,3
KZN-032,KZN-16,0,3
KZN-032,KZN-17,0,3
KZN-032,KZN-18,0,3
KZN-032,KZN-19,0,3
KZN-032,KZN-20,0,3
KZN-032,KZN-21,0,3
KZN-032,KZN-22,1,2
KZN-032,KZN-23,1,2
KZN-032,KZN-24,0,3
KZN-032,KZN-25,0,3
KZN-032,KZN-26,0,3
KZN-032,KZN-27,0,3
KZN-032,KZN-28,0,3
KZN-032,KZN-29,0,3
KZN-032,KZN-30,1,2
KZN-032,KZN-31,1,2
KZN-032,KZN-32,2,1
KZN-032,KZN-35,1,2
KZN-032,KZN-34,1,2
KZN-032,KZN-33,1,2
KZN-032,KZN-36,1,2
KZN-032,KZN-37,1,2
KZN-032,KZN-38,1,2
KZN-032,KZN-39,1,2
KZN-032,KZN-40,0,3
KZN-032,KZN-41,0,3
KZN-032,KZN-42,1,2
KZN-032,KZN-43,1,2
KZN-032,KZN-44,0,3
KZN-032,KZN-45,0,3
KZN-032,KZN-46,0,3
KZN-032,KZN-47,0,3
KZN-032,KZN-48,0,3
KZN-032,KZN-49,0,3
KZN-032,KZN-50,0,3
KZN-032,KZN-51,0,3
KZN-032,KZN-52,1,2
KZN-032,KZN-53,1,2
KZN-032,KZN-54,0,3
KZN-032,KZN-55,0,3
KZN-032,KZN-56,0,3
KZN-032,KZN-57,0,3
KZN-032,KZN-58,0,3
KZN-032,KZN-59,0,3
KZN-032,KZN-60,0,3
KZN-032,KZN-61,0,3
KZN-032,KZN-62,1,2
KZN-032,KZN-63,1,2
KZN-032,KZN-64,0,3
KZN-032,KZN-65,0,3
KZN-032,KZN-66,0,3
KZN-032,KZN-67,0,3
KZN-032,KZN-68,0,3
KZN-032,KZN-69,0,3
KZN-032,KZN-70,0,3
KZN-032,KZN-D1,0,3
KZN-032,KZN-D2,1,2
KZN-032,KZN-D3,1,2
KZN-032,KZN-D4,0,3
KZN-032,KZN-071,1,2
KZN-032,KZN-072,2,1
KZN-032,KZN-073,1,2
KZN-032,KZN-074,1,2
KZN-032,KZN-075,1,2
KZN-032,KZN-076,1,2
KZN-032,KZN-077,1,2
KZN-032,KZN-078,1,2
KZN-032,KZN-079,1,2
KZN-032,KZN-080,1,2
KZN-032,KZN-081,1,2
KZN-032,KZN-082,2,1
KZN-032,KZN-083,1,2
KZN-032,KZN-084,1,2
KZN-032,CAN-02,0,3
KZN-032,CAN-03,0,3
KZN-032,JUN-02,0,3
KZN-032,JUN-03,0,3
KZN-032,KA-02,0,3
KZN-032,KA-03,0,3
KZN-032,MAN-02,0,3
KZN-032,MAN-03,0,3
KZN-033,KZN-4,0,3
KZN-033,KZN-5,0,3
KZN-033,KZN-6,0,3
KZN-033,KZN-7,0,3
KZN-033,KZN-8,0,3
KZN-033,KZN-9,0,3
KZN-033,KZN-10,0,3
KZN-033,KZN-11,0,3
KZN-033,KZN-12,0,3
KZN-033,KZN-13,1,2
KZN-033,KZN-14,0,3
KZN-033,KZN-15,0,3
KZN-033,KZN-16,0,3
KZN-033,KZN-17,0,3
KZN-033,KZN-18,0,3
KZN-033,KZN-19,0,3
KZN-033,KZN-20,0,3
KZN-033,KZN-21,0,3
KZN-033,KZN-22,0,3
KZN-033,KZN-23,1,2
KZN-033,KZN-24,0,3
KZN-033,KZN-25,0,3
KZN-033,KZN-26,0,3
KZN-033,KZN-27,0,3
KZN-033,KZN-28,0,3
KZN-033,KZN-29,0,3
KZN-033,KZN-30,1,2
KZN-033,KZN-31,1,2
KZN-033,KZN-32,1,2
KZN-033,KZN-35,1,2
KZN-033,KZN-34,1,2
KZN-033,KZN-33,2,1
KZN-033,KZN-36,1,2
KZN-033,KZN-37,1,2
KZN-033,KZN-38,1,2
KZN-033,KZN-39,1,2
KZN-033,KZN-40,0,3
KZN-033,KZN-41,0,3
KZN-033,KZN-42,0,3
KZN-033,KZN-43,1,2
KZN-033,KZN-44,0,3
KZN-033,KZN-45,0,3
KZN-033,KZN-46,0,3
KZN-033,KZN-47,0,3
KZN-033,KZN-48,0,3
KZN-033,KZN-49,0,3
KZN-033,KZN-50,0,3
KZN-033,KZN-51,0,3
KZN-033,KZN-52,0,3
KZN-033,KZN-53,1,2
KZN-033,KZN-54,0,3
KZN-033,KZN-55,0,3
KZN-033,KZN-56,0,3
KZN-033,KZN-57,0,3
KZN-033,KZN-58,0,3
KZN-033,KZN-59,0,3
KZN-033,KZN-60,0,3
KZN-033,KZN-61,0,3
KZN-033,KZN-62,0,3
KZN-033,KZN-63,1,2
KZN-033,KZN-64,0,3
KZN-033,KZN-65,0,3
KZN-033,KZN-66,0,3
KZN-033,KZN-67,0,3
KZN-033,KZN-68,0,3
KZN-033,KZN-69,0,3
KZN-033,KZN-70,0,3
KZN-033,KZN-D1,0,3
KZN-033,KZN-D2,0,3
KZN-033,KZN-D3,1,2
KZN-033,KZN-D4,0,3
KZN-033,KZN-071,1,2
KZN-033,KZN-072,1,2
KZN-033,KZN-073,2,1
KZN-033,KZN-074,1,2
KZN-033,KZN-075,1,2
KZN-033,KZN-076,1,2
KZN-033,KZN-077,1,2
KZN-033,KZN-078,1,2
KZN-033,KZN-079,1,2
KZN-033,KZN-080,1,2
KZN-033,KZN-081,1,2
KZN-033,KZN-082,1,2
KZN-033,KZN-083,2,1
KZN-033,KZN-084,1,2
KZN-033,CAN-03,0,3
KZN-033,JUN-03,0,3
KZN-033,KA-03,0,3
KZN-033,MAN-03,0,3
KZN-034,KZN-4,1,2
KZN-034,KZN-5,0,3
KZN-034,KZN-6,0,3
KZN-034,KZN-7,0,3
KZN-034,KZN-8,0,3
KZN-034,KZN-9,0,3
KZN-034,KZN-10,0,3
KZN-034,KZN-11,0,3
KZN-034,KZN-12,0,3
KZN-034,KZN-13,1,2
KZN-034,KZN-14,1,2
KZN-034,KZN-15,0,3
KZN-034,KZN-16,0,3
KZN-034,KZN-17,0,3
KZN-034,KZN-18,0,3
KZN-034,KZN-19,0,3
KZN-034,KZN-20,0,3
KZN-034,KZN-21,0,3
KZN-034,KZN-22,0,3
KZN-034,KZN-23,1,2
KZN-034,KZN-24,1,2
KZN-034,KZN-25,0,3
KZN-034,KZN-26,0,3
KZN-034,KZN-27,0,3
KZN-034,KZN-28,0,3
KZN-034,KZN-29,0,3
KZN-034,KZN-30,1,2
KZN-034,KZN-31,1,2
KZN-034,KZN-32,1,2
KZN-034,KZN-35,1,2
KZN-034,KZN-34,2,1
KZN-034,KZN-33,1,2
KZN-034,KZN-36,1,2
KZN-034,KZN-37,1,2
KZN-034,KZN-38,1,2
KZN-034,KZN-39,1,2
KZN-034,KZN-40,0,3
KZN-034,KZN-41,0,3
KZN-034,KZN-42,0,3
KZN-034,KZN-43,1,2
KZN-034,KZN-44,1,2
KZN-034,KZN-45,0,3
KZN-034,KZN-46,0,3
KZN-034,KZN-47,0,3
KZN-034,KZN-48,0,3
KZN-034,KZN-49,0,3
KZN-034,KZN-50,0,3
KZN-034,KZN-51,0,3
KZN-034,KZN-52,0,3
KZN-034,KZN-53,1,2
KZN-034,KZN-54,1,2
KZN-034,KZN-55,0,3
KZN-034,KZN-56,0,3
KZN-034,KZN-57,0,3
KZN-034,KZN-58,0,3
KZN-034,KZN-59,0,3
KZN-034,KZN-60,0,3
KZN-034,KZN-61,0,3
KZN-034,KZN-62,0,3
KZN-034,KZN-63,1,2
KZN-034,KZN-64,1,2
KZN-034,KZN-65,0,3
KZN-034,KZN-66,0,3
KZN-034,KZN-67,0,3
KZN-034,KZN-68,0,3
KZN-034,KZN-69,0,3
KZN-034,KZN-70,0,3
KZN-034,KZN-D1,0,3
KZN-034,KZN-D2,0,3
KZN-034,KZN-D3,1,2
KZN-034,KZN-D4,1,2
KZN-034,KZN-071,1,2
KZN-034,KZN-072,1,2
KZN-034,KZN-073,1,2
KZN-034,KZN-074,2,1
KZN-034,KZN-075,1,2
KZN-034,KZN-076,1,2
KZN-034,KZN-077,1,2
KZN-034,KZN-078,1,2
KZN-034,KZN-079,1,2
KZN-034,KZN-080,1,2
KZN-034,KZN-081,1,2
KZN-034,KZN-082,1,2
KZN-034,KZN-083,1,2
KZN-034,KZN-084,2,1
KZN-034,CAN-03,0,3
KZN-034,JUN-03,0,3
KZN-034,JUN-04,0,3
KZN-034,KA-03,0,3
KZN-034,KA-04,0,3
KZN-034,MAN-03,0,3
KZN-034,MAN-04,0,3
KZN-035,KZN-4,0,3
KZN-035,KZN-5,1,2
KZN-035,KZN-6,0,3
KZN-035,KZN-7,0,3
KZN-035,KZN-8,0,3
KZN-035,KZN-9,0,3
KZN-035,KZN-10,0,3
KZN-035,KZN-11,0,3
KZN-035,KZN-12,0,3
KZN-035,KZN-13,1,2
KZN-035,KZN-14,0,3
KZN-035,KZN-15,1,2
KZN-035,KZN-16,0,3
KZN-035,KZN-17,0,3
KZN-035,KZN-18,0,3
KZN-035,KZN-19,0,3
KZN-035,KZN-20,0,3
KZN-035,KZN-21,0,3
KZN-035,KZN-22,0,3
KZN-035,KZN-23,1,2
KZN-035,KZN-24,0,3
KZN-035,KZN-25,1,2
KZN-035,KZN-26,0,3
KZN-035,KZN-27,0,3
KZN-035,KZN-28,0,3
KZN-035,KZN-29,0,3
KZN-035,KZN-30,1,2
KZN-035,KZN-31,1,2
KZN-035,KZN-32,1,2
KZN-035,KZN-35,2,1
KZN-035,KZN-34,1,2
KZN-035,KZN-33,1,2
KZN-035,KZN-36,1,2
KZN-035,KZN-37,1,2
KZN-035,KZN-38,1,2
KZN-035,KZN-39,1,2
KZN-035,KZN-40,0,3
KZN-035,KZN-41,0,3
KZN-035,KZN-42,0,3
KZN-035,KZN-43,1,2
KZN-035,KZN-44,0,3
KZN-035,KZN-45,1,2
KZN-035,KZN-46,0,3
KZN-035,KZN-47,0,3
KZN-035,KZN-48,0,3
KZN-035,KZN-49,0,3
KZN-035,KZN-50,0,3
KZN-035,KZN-51,0,3
KZN-035,KZN-52,0,3
KZN-035,KZN-53,1,2
KZN-035,KZN-54,0,3
KZN-035,KZN-55,1,2
KZN-035,KZN-56,0,3
KZN-035,KZN-57,0,3
KZN-035,KZN-58,0,3
KZN-035,KZN-59,0,3
KZN-035,KZN-60,0,3
KZN-035,KZN-61,0,3
KZN-035,KZN-62,0,3
KZN-035,KZN-63,1,2
KZN-035,KZN-64,0,3
KZN-035,KZN-65,1,2
KZN-035,KZN-66,0,3
KZN-035,KZN-67,0,3
KZN-035,KZN-68,0,3
KZN-035,KZN-69,0,3
KZN-035,KZN-70,0,3
KZN-035,KZN-D1,0,3
KZN-035,KZN-D2,0,3
KZN-035,KZN-D3,1,2
KZN-035,KZN-D4,0,3
KZN-035,KZN-071,1,2
KZN-035,KZN-072,1,2
KZN-035,KZN-073,1,2
KZN-035,KZN-074,1,2
KZN-035,KZN-075,2,1
KZN-035,KZN-076,1,2
KZN-035,KZN-077,1,2
KZN-035,KZN-078,1,2
KZN-035,KZN-079,1,2
KZN-035,KZN-080,1,2
KZN-035,KZN-081,1,2
KZN-035,KZN-082,1,2
KZN-035,KZN-083,1,2
KZN-035,KZN-084,1,2
KZN-035,CAN-03,0,3
KZN-035,JUN-03,0,3
KZN-035,JUN-05,0,3
KZN-035,KA-03,0,3
KZN-035,KA-05,0,3
KZN-035,MAN-03,0,3
KZN-035,MAN-05,0,3
KZN-036,KZN-4,0,3
KZN-036,KZN-5,0,3
KZN-036,KZN-6,1,2
KZN-036,KZN-7,0,3
KZN-036,KZN-8,0,3
KZN-036,KZN-9,0,3
KZN-036,KZN-10,0,3
KZN-036,KZN-11,0,3
KZN-036,KZN-12,0,3
KZN-036,KZN-13,1,2
KZN-036,KZN-14,0,3
KZN-036,KZN-15,0,3
KZN-036,KZN-16,1,2
KZN-036,KZN-17,0,3
KZN-036,KZN-18,0,3
KZN-036,KZN-19,0,3
KZN-036,KZN-20,0,3
KZN-036,KZN-21,0,3
KZN-036,KZN-22,0,3
KZN-036,KZN-23,1,2
KZN-036,KZN-24,0,3
KZN-036,KZN-25,0,3
KZN-036,KZN-26,1,2
KZN-036,KZN-27,0,3
KZN-036,KZN-28,0,3
KZN-036,KZN-29,0,3
KZN-036,KZN-30,1,2
KZN-036,KZN-31,1,2
KZN-036,KZN-32,1,2
KZN-036,KZN-35,1,2
KZN-036,KZN-34,1,2
KZN-036,KZN-33,1,2
KZN-036,KZN-36,2,1
KZN-036,KZN-37,1,2
KZN-036,KZN-38,1,2
KZN-036,KZN-39,1,2
KZN-036,KZN-40,0,3
KZN-036,KZN-41,0,3
KZN-036,KZN-42,0,3
KZN-036,KZN-43,1,2
KZN-036,KZN-44,0,3
KZN-036,KZN-45,0,3
KZN-036,KZN-46,1,2
KZN-036,KZN-47,0,3
KZN-036,KZN-48,0,3
KZN-036,KZN-49,0,3
KZN-036,KZN-50,0,3
KZN-036,KZN-51,0,3
KZN-036,KZN-52,0,3
KZN-036,KZN-53,1,2
KZN-036,KZN-54,0,3
KZN-036,KZN-55,0,3
KZN-036,KZN-56,1,2
KZN-036,KZN-57,0,3
KZN-036,KZN-58,0,3
KZN-036,KZN-59,0,3
KZN-036,KZN-60,0,3
KZN-036,KZN-61,0,3
KZN-036,KZN-62,0,3
KZN-036,KZN-63,1,2
KZN-036,KZN-64,0,3
KZN-036,KZN-65,0,3
KZN-036,KZN-66,1,2
KZN-036,KZN-67,0,3
KZN-036,KZN-68,0,3
KZN-036,KZN-69,0,3
KZN-036,KZN-70,0,3
KZN-036,KZN-D1,0,3
KZN-036,KZN-D2,0,3
KZN-036,KZN-D3,1,2
KZN-036,KZN-D4,0,3
KZN-036,KZN-071,1,2
KZN-036,KZN-072,1,2
KZN-036,KZN-073,1,2
KZN-036,KZN-074,1,2
KZN-036,KZN-075,1,2
KZN-036,KZN-076,2,1
KZN-036,KZN-077,1,2
KZN-036,KZN-078,1,2
KZN-036,KZN-079,1,2
KZN-036,KZN-080,1,2
KZN-036,KZN-081,1,2
KZN-036,KZN-082,1,2
KZN-036,KZN-083,1,2
KZN-036,KZN-084,1,2
KZN-036,CAN-03,0,3
KZN-036,JUN-03,0,3
KZN-036,KA-03,0,3
KZN-036,KA-06,0,3
KZN-036,MAN-03,0,3
KZN-036,MAN-06,0,3
KZN-037,KZN-4,0,3
KZN-037,KZN-5,0,3
KZN-037,KZN-6,0,3
KZN-037,KZN-7,1,2
KZN-037,KZN-8,0,3
KZN-037,KZN-9,0,3
KZN-037,KZN-10,0,3
KZN-037,KZN-11,0,3
KZN-037,KZN-12,0,3
KZN-037,KZN-13,1,2
